customer_id,signup_date,plan_type,monthly_fee,acquisition_cost,churn_date,is_churned,avg_logins,avg_features_used,total_support_tickets,churn_risk_score_%,at_risk_mrr_loss,recommended_action
1835,2024-04-06,Basic,50,30,,0,12.435897435897436,5.9743589743589745,3,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1837,2025-01-01,Enterprise,500,200,,0,20.0,7.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1838,2024-10-31,Pro,200,100,,0,12.0,5.444444444444445,0,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1842,2024-06-17,Basic,50,30,,0,14.0,5.379310344827586,5,5.0,2.5,Low Risk: Upsell Pro/Enterprise Features
1843,2024-02-27,Pro,200,100,,0,14.977777777777778,6.266666666666667,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1844,2024-02-10,Basic,50,30,2025-03-12,1,12.736842105263158,5.842105263157895,7,37.0,18.5,Low Risk: Upsell Pro/Enterprise Features
1845,2024-01-08,Basic,50,30,,0,13.403846153846153,5.9423076923076925,2,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1846,2024-09-26,Enterprise,500,200,,0,14.285714285714286,6.571428571428571,2,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1849,2024-11-15,Basic,50,30,,0,12.428571428571429,7.285714285714286,1,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1850,2024-01-09,Pro,200,100,,0,13.538461538461538,6.134615384615385,4,8.0,16.0,Low Risk: Upsell Pro/Enterprise Features
1851,2024-01-11,Pro,200,100,,0,14.156862745098039,6.137254901960785,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1853,2024-05-14,Pro,200,100,,0,14.970588235294118,5.529411764705882,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1857,2024-12-30,Pro,200,100,,0,6.0,6.0,0,24.0,48.0,Low Risk: Upsell Pro/Enterprise Features
1858,2024-03-28,Pro,200,100,,0,14.725,5.8,7,7.0,14.0,Low Risk: Upsell Pro/Enterprise Features
1859,2024-03-22,Pro,200,100,,0,13.512195121951219,5.7560975609756095,5,18.0,36.0,Low Risk: Upsell Pro/Enterprise Features
1860,2024-11-01,Basic,50,30,,0,8.88888888888889,5.333333333333333,0,44.0,22.0,Medium Risk: Send Feature Tutorial & Product Tip Campaign
1862,2024-10-12,Enterprise,500,200,,0,16.5,5.583333333333333,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1863,2024-05-22,Basic,50,30,,0,15.545454545454545,5.878787878787879,4,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1864,2024-08-04,Pro,200,100,,0,12.409090909090908,5.7727272727272725,1,9.0,18.0,Low Risk: Upsell Pro/Enterprise Features
1865,2024-04-08,Pro,200,100,,0,15.205128205128204,5.717948717948718,7,10.0,20.0,Low Risk: Upsell Pro/Enterprise Features
1866,2024-07-30,Pro,200,100,,0,14.652173913043478,6.826086956521739,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1867,2024-05-04,Pro,200,100,,0,14.142857142857142,6.0285714285714285,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1869,2024-05-21,Basic,50,30,,0,14.818181818181818,5.7272727272727275,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1870,2024-07-23,Pro,200,100,,0,14.125,5.541666666666667,1,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1872,2024-09-23,Basic,50,30,,0,15.8,6.6,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1873,2024-02-24,Basic,50,30,,0,15.0,5.822222222222222,6,2.0,1.0,Low Risk: Upsell Pro/Enterprise Features
1875,2024-02-05,Pro,200,100,,0,13.833333333333334,6.125,7,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1876,2024-12-05,Basic,50,30,2025-05-13,1,12.521739130434783,5.0,2,83.0,41.5,High Risk: Automated Re-engagement Email & 15% Discount
1878,2024-11-26,Pro,200,100,,0,14.5,5.833333333333333,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1879,2024-11-13,Basic,50,30,,0,13.625,5.625,0,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1881,2024-11-19,Basic,50,30,,0,15.428571428571429,4.571428571428571,0,6.0,3.0,Low Risk: Upsell Pro/Enterprise Features
1882,2024-08-10,Enterprise,500,200,,0,13.80952380952381,6.0476190476190474,4,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1883,2025-02-16,Basic,50,30,2025-04-07,1,6.25,3.625,3,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1884,2024-12-20,Pro,200,100,,0,10.0,7.5,0,4.0,8.0,Low Risk: Upsell Pro/Enterprise Features
1885,2024-06-26,Pro,200,100,,0,14.892857142857142,5.5,2,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1887,2024-06-20,Basic,50,30,,0,13.464285714285714,6.428571428571429,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1888,2025-01-01,Pro,200,100,,0,15.0,4.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1889,2024-01-15,Basic,50,30,2024-10-29,1,13.285714285714286,5.404761904761905,9,96.0,48.0,High Risk: Automated Re-engagement Email & 15% Discount
1890,2024-11-24,Pro,200,100,,0,17.333333333333332,6.5,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1893,2024-07-25,Basic,50,30,,0,14.0,6.434782608695652,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1894,2024-09-13,Basic,50,30,,0,16.75,5.625,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1895,2024-10-24,Pro,200,100,,0,15.9,6.2,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1896,2025-03-01,Basic,50,30,2025-06-07,1,8.333333333333334,4.066666666666666,1,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1897,2024-08-14,Basic,50,30,,0,12.904761904761905,5.809523809523809,2,13.0,6.5,Low Risk: Upsell Pro/Enterprise Features
1899,2024-01-29,Pro,200,100,2025-01-24,1,13.25,5.134615384615385,10,94.0,188.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1900,2025-03-13,Basic,50,30,2025-05-05,1,6.25,3.5,1,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1902,2024-07-20,Enterprise,500,200,,0,13.458333333333334,5.291666666666667,1,3.0,15.0,Low Risk: Upsell Pro/Enterprise Features
1903,2024-07-22,Basic,50,30,,0,15.0,5.708333333333333,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1904,2024-07-30,Basic,50,30,,0,16.26086956521739,6.0,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1905,2024-11-06,Enterprise,500,200,,0,11.555555555555555,6.333333333333333,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1906,2024-09-06,Enterprise,500,200,,0,16.470588235294116,5.411764705882353,3,2.0,10.0,Low Risk: Upsell Pro/Enterprise Features
1907,2024-11-26,Basic,50,30,,0,13.833333333333334,6.0,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1909,2024-10-07,Pro,200,100,,0,16.923076923076923,5.538461538461538,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1910,2024-03-16,Pro,200,100,,0,14.166666666666666,5.690476190476191,5,4.0,8.0,Low Risk: Upsell Pro/Enterprise Features
1911,2024-11-15,Pro,200,100,,0,13.285714285714286,5.285714285714286,0,9.0,18.0,Low Risk: Upsell Pro/Enterprise Features
1912,2024-09-20,Basic,50,30,,0,14.0,6.6,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1913,2024-03-24,Enterprise,500,200,,0,15.902439024390244,6.317073170731708,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1915,2024-11-27,Pro,200,100,,0,12.666666666666666,5.833333333333333,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1916,2024-10-27,Basic,50,30,,0,15.2,6.5,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1918,2024-06-22,Pro,200,100,2024-12-13,1,12.76,6.24,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1919,2024-03-09,Basic,50,30,,0,15.116279069767442,6.395348837209302,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1920,2024-04-11,Pro,200,100,,0,13.763157894736842,6.157894736842105,7,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1921,2024-10-29,Enterprise,500,200,,0,14.1,5.1,2,12.0,60.0,Low Risk: Upsell Pro/Enterprise Features
1922,2024-05-16,Enterprise,500,200,,0,14.969696969696969,6.0,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1924,2024-10-26,Basic,50,30,2025-06-20,1,13.470588235294118,5.617647058823529,10,74.0,37.0,High Risk: Automated Re-engagement Email & 15% Discount
1925,2024-03-01,Basic,50,30,,0,14.795454545454545,5.681818181818182,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1926,2024-01-07,Enterprise,500,200,,0,15.25,5.75,4,5.0,25.0,Low Risk: Upsell Pro/Enterprise Features
1927,2024-05-28,Pro,200,100,,0,15.34375,6.5625,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1929,2024-09-13,Enterprise,500,200,2024-11-18,1,10.3,4.0,4,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1930,2024-11-03,Basic,50,30,,0,13.222222222222221,6.666666666666667,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1931,2024-10-28,Basic,50,30,,0,14.6,5.5,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1932,2024-01-23,Pro,200,100,,0,15.82,6.24,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1933,2024-10-30,Basic,50,30,,0,12.4,4.3,0,9.0,4.5,Low Risk: Upsell Pro/Enterprise Features
1935,2024-03-19,Pro,200,100,,0,14.30952380952381,6.214285714285714,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1937,2024-08-17,Enterprise,500,200,,0,13.95,6.1,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1938,2024-05-09,Basic,50,30,,0,14.882352941176471,6.0588235294117645,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1939,2024-01-22,Basic,50,30,,0,16.48,5.88,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1940,2024-05-28,Basic,50,30,,0,15.75,5.25,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1944,2024-08-31,Enterprise,500,200,,0,14.61111111111111,4.944444444444445,3,7.0,35.0,Low Risk: Upsell Pro/Enterprise Features
1947,2024-04-27,Basic,50,30,,0,14.36111111111111,6.527777777777778,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1948,2024-12-16,Basic,50,30,,0,15.666666666666666,7.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1949,2024-06-14,Pro,200,100,,0,14.827586206896552,6.206896551724138,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1950,2024-04-14,Pro,200,100,,0,14.657894736842104,5.605263157894737,4,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1951,2024-05-13,Basic,50,30,2024-11-02,1,11.72,5.92,4,67.0,33.5,Medium Risk: Assign Support Specialist for Ticket Resolution
1952,2024-04-15,Pro,200,100,,0,15.105263157894736,5.7894736842105265,4,1.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1953,2025-06-20,Basic,50,30,2025-06-30,1,1.0,1.0,2,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1954,2024-10-16,Enterprise,500,200,,0,14.333333333333334,5.833333333333333,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1958,2024-03-22,Enterprise,500,200,,0,15.341463414634147,6.048780487804878,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1959,2024-07-14,Basic,50,30,,0,15.12,5.24,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1960,2024-01-15,Enterprise,500,200,,0,14.313725490196079,6.137254901960785,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1961,2024-11-27,Pro,200,100,,0,15.833333333333334,7.0,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1962,2024-01-05,Pro,200,100,,0,13.961538461538462,5.884615384615385,7,4.0,8.0,Low Risk: Upsell Pro/Enterprise Features
1963,2024-06-06,Enterprise,500,200,,0,13.766666666666667,6.2,5,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1965,2024-01-24,Basic,50,30,2025-06-15,1,13.89041095890411,5.52054794520548,11,86.0,43.0,High Risk: Automated Re-engagement Email & 15% Discount
1966,2024-01-22,Pro,200,100,,0,14.46,6.34,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1967,2024-12-11,Pro,200,100,,0,14.25,5.75,0,1.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1970,2024-12-10,Pro,200,100,2025-06-21,1,12.892857142857142,5.214285714285714,3,71.0,142.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1972,2024-11-15,Pro,200,100,,0,11.428571428571429,5.571428571428571,1,5.0,10.0,Low Risk: Upsell Pro/Enterprise Features
1973,2024-09-25,Basic,50,30,,0,15.4,7.066666666666666,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1974,2024-10-05,Enterprise,500,200,,0,18.076923076923077,5.769230769230769,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1975,2024-02-16,Basic,50,30,2024-07-13,1,11.0,5.409090909090909,5,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1976,2024-09-21,Pro,200,100,,0,12.733333333333333,5.466666666666667,0,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1977,2024-09-10,Basic,50,30,,0,13.176470588235293,6.9411764705882355,2,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1981,2024-08-05,Enterprise,500,200,,0,14.272727272727273,6.136363636363637,1,2.0,10.0,Low Risk: Upsell Pro/Enterprise Features
1982,2024-06-19,Basic,50,30,2025-05-22,1,12.346938775510203,5.795918367346939,6,84.0,42.0,High Risk: Automated Re-engagement Email & 15% Discount
1983,2024-03-13,Basic,50,30,,0,15.0,5.953488372093023,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1984,2024-04-06,Enterprise,500,200,,0,13.794871794871796,5.9743589743589745,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1985,2024-03-29,Basic,50,30,,0,14.35,6.125,8,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1986,2024-06-17,Enterprise,500,200,2024-11-16,1,13.727272727272727,5.090909090909091,3,76.0,380.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1987,2024-03-30,Enterprise,500,200,,0,14.525,6.1,7,7.0,35.0,Low Risk: Upsell Pro/Enterprise Features
1988,2024-11-29,Enterprise,500,200,2025-03-28,1,11.055555555555555,4.833333333333333,4,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1989,2024-08-24,Basic,50,30,,0,15.210526315789474,5.842105263157895,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1991,2024-11-10,Pro,200,100,,0,14.25,6.0,1,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1992,2024-05-23,Pro,200,100,,0,15.75,6.125,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1993,2024-06-19,Pro,200,100,,0,14.689655172413794,6.448275862068965,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1994,2024-01-04,Basic,50,30,,0,14.057692307692308,6.326923076923077,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1995,2024-01-23,Pro,200,100,,0,14.44,6.46,8,8.0,16.0,Low Risk: Upsell Pro/Enterprise Features
1998,2024-01-13,Basic,50,30,,0,14.470588235294118,6.098039215686274,7,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1999,2025-04-08,Enterprise,500,200,2025-06-05,1,6.777777777777778,4.777777777777778,5,97.0,485.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
2000,2024-07-24,Pro,200,100,,0,15.083333333333334,5.833333333333333,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
